2376	Hyena Dagger	Кинжал гиены	w0047	10100007	01070005	0	03070005	04070005	0	00	7	10	0	12	5	1	1	1	1	1	1	1	0	1,3,4	50	16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	70,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,13	0,13	0,13	0,13	0,13	0,0	0,0	0,0	184,199	226,245	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2377	Dagger of Hydra	Кинжал гидры	w0048	10100007	01070006	0	03070006	04070006	0	00	7	10	0	12	4	1	1	1	1	1	1	1	0	1,3,4	60	16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	80,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,15	0,15	0,15	0,15	0,15	0,0	0,0	0,0	214,227	262,279	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Dagger of the Hydra King. A symbol of blessing from the Gods	Кинжал короля гидр. Знак благословления от богов	1
2378	Trident of Poseidon	Трезубец Посейдона	w0049	10100007	01070007	0	03070007	04070007	0	00	7	10	0	12	4	1	1	1	1	1	1	1	0	1,3,4	70	16	0	0	9	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	80,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,17	0,17	0,17	0,17	0,17	0,0	0,0	0,0	241,253	295,311	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2379	Exploding Lamb Lv4	Взрывающаяся овечка 4 ур.	n1774	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_ZBML4	0	0	0	0	0	0	What seems like a cute mechanical lamb. Has a faint smell of gunpowder when it is near	Нечто вроде симпатичной механической овечки. Вблизи слабо пахнет порохом	1
2380	Exploding Lamb Lv5	Взрывающаяся овечка 5 ур.	n1774	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	99	0	99	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_ZBML5	0	0	0	0	0	0	What seems like a cute mechanical lamb. Has a faint smell of gunpowder when it is near	Нечто вроде симпатичной механической овечки. Вблизи слабо пахнет порохом	1
2381	Guardian Summon Scroll	Свиток призыва хранителя	n0347	10130005	0	0	0	0	0	00	31	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_SummonBigBOSS	0	0	0	0	0	0	Summon a Boss monster as ally (Auto delete upon exiting map)	Вызвать на помощь главное чудовище (Автоматически удаляется при выходе с карты)	1
2382	Token of Life & Death	Знак жизни и смерти	n1819	10130005	0	0	0	0	0	00	41	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Symbol of Courage	Знак Храбрости	1
2383	Blood Covenant	Кровавый контракт	n1820	10130005	0	0	0	0	0	00	41	0	0	0	0	0	0	1	0	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Symbol of the strong	Знак сильного	1
2384	Unique Weapon	Уникальное оружие	n1436	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Weapon with unique appearance and an aura of energy around it	Уникальное оружие с энергетической аурой	1
2385	Captain's Keepsake	Капитанский подарок	n1437	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Keepsake of an old captain	Подарок на память от старого капитана	1
2386	Soul of Undead	Душа нежити	n1438	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A soul that is binded by magical power	Душа, связанная магическими чарами	1
2387	Severed Commander's Head	Глава разделенного командования	n1439	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Head of the Navy Base General	Командующий генерал флотской базы	1
2388	Tome Page 1	Том, страница 1	n1428	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	10	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Looks like a torn page of some ancient book	Похоже на страницу, вырванную из какой-то старой книги	1
2389	Tome Page 2	Том, страница 2	n1429	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	10	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Looks like a torn page of some ancient book	Похоже на страницу, вырванную из какой-то старой книги	1
2390	Tome Page 3	Том, страница 3	n1430	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	10	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Looks like a torn page of some ancient book	Похоже на страницу, вырванную из какой-то старой книги	1
2391	Tome Page 4	Том, страница 4	n1431	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	10	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Looks like a torn page of some ancient book	Похоже на страницу, вырванную из какой-то старой книги	1
2392	Tome Page 5	Том, страница 5	n1432	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	10	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Looks like a torn page of some ancient book	Похоже на страницу, вырванную из какой-то старой книги	1
2393	Tome Page 6	Том, страница 6	n1433	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	10	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Looks like a torn page of some ancient book	Похоже на страницу, вырванную из какой-то старой книги	1
2394	Tome Page 7	Том, страница 7	n1434	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	10	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Looks like a torn page of some ancient book	Похоже на страницу, вырванную из какой-то старой книги	1
2395	Tome Page 8	Страница тома 8	n1435	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	10	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Looks like a torn page of some ancient book	Похоже на страницу, вырванную из какой-то старой книги	1
2396	Magnificient Deer Skin	Великолепная оленья шкура	n0035	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	10000	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	High grade deer skin. Can only be found on from Grassland Elk. Material for manufacturing.	Качественная оленья шкура. Можно найти только у Лугового лося. Сырье для Производства	1
2397	Thunder Strike	Раскат Грома	r0018	10130005	0	0	0	0	0	0	26	0	0	0	0	0	1	1	1	1	1	1	580000	-1	90	-1	0	0	7,8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	17,17	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0	1
2398	Red Mist	Красный Туман	r0018	10130005	0	0	0	0	0	0	26	0	0	0	0	0	1	1	1	1	1	1	580000	-1	90	-1	0	0	7,8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16,16	0,0	0,0	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0	1
2399	Blue frost	Синий Иней	r0018	10130005	0	0	0	0	0	0	26	0	0	0	0	0	1	1	1	1	1	1	580000	-1	90	-1	0	0	7,8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4	0,0	16,16	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0	1
2400	Tailwind	Попутный Ветер	r0018	10130005	0	0	0	0	0	0	26	0	0	0	0	0	1	1	1	1	1	1	580000	-1	90	-1	0	0	7,8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	16,16	0,0	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0	1
2401	Purple Rain	Пурпурный Дождь	r0018	10130005	0	0	0	0	0	0	26	0	0	0	0	0	1	1	1	1	1	1	580000	-1	90	-1	0	0	7,8	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	16,16	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2402	Shining White Snow	Сияющий Белый Снег	r0018	10130005	0	0	0	0	0	0	26	0	0	0	0	0	1	1	1	1	1	1	580000	-1	90	-1	0	0	7,8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	4,4	16,16	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0	1
2403	Soul of Kylin	Душа Цилиня	n0327	bluestone01	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	500	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Contain the unlimited power of Kylin. Use to upgrade to a Kylin equipment	Содержит неограниченную силу Цилиня. Применяется для улучшения снаряжения Цилиня.	1
2404	Soul of Black Dragon	Душа Черного дракона	n0327	bluestone01	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	1	0	500	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Contain the unlimited power of Black Dragon. Use to upgrade to a Rightful Black Dragon equipment	Содержит безграничную силу Черного дракона. Применяется для улучшения Законного снаряжения Черного дракона	1
2408	Password AB	Пароль AB	n1423	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Collect whole set to enter underwater research center of the Navy	Соберите весь набор чтобы попасть в подводный исследовательский центр Флот 	1
2409	Password BC	Пароль BC	n1424	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Collect whole set to enter underwater research center of the Navy	Соберите весь набор чтобы попасть в подводный исследовательский центр Флот 	1
2410	Password CD	Пароль CD	n1425	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Collect whole set to enter underwater research center of the Navy	Соберите весь набор чтобы попасть в подводный исследовательский центр Флот 	1
2411	Password DE	Пароль DE	n1426	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Collect whole set to enter underwater research center of the Navy	Соберите весь набор чтобы попасть в подводный исследовательский центр Флот 	1
2412	Password EF	Пароль EF	n1427	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Collect whole set to enter underwater research center of the Navy	Соберите весь набор чтобы попасть в подводный исследовательский центр Флот 	1
2413	Beer of Pirate	Пиво пиратов	n1445	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Favorite drink of the pirates. Seems to have some mysterious power	Любимая выпивка пиратов, кажется, обладает какой-то таинственной силой	1
2414	BBQ Meat of Pirate	Барбекю пиратов	n1446	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Favorite food of the pirates	Любимая пища пиратов	1
2415	Elizabeth Necklace	ожерелье Элизабет 	n1447	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Blacksmith to Elizabeth's necklace of love	Кузнец - ожерелье любви Элизабет	1
2416	Proposal Ring	Обручальное кольцо	n1448	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wedding ring from Turner to Elizabeth	Обручальное кольцо для Элизабет от Тернера	1
2417	Cursed Treasure	Проклятое сокровище	n1449	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glittering treasure that was cursed by?	Сверкающее сокровище, которое проклял…?	1
2418	Sail	Плыть	n1450	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Normal ship sail. Cannot sail without it!	Обычный корабельный парус. Далеко без него не уплывешь!	1
2419	Pirate's Bone	Пиратская кость	n1451	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	100	-1	0	-1	0	0	-1	-1	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bones of dead pirates	Кости мертвых пиратов	1
